date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
07:47:38	2015/2015	---M--	200	added ('OK')	image/png	etag:%222378c0-7df-5c8ab2d50d12e%22	https://intranet.alverno.edu/cms2t/res/images/status/Error.png	C:/My%20Web%20Sites/Login/intranet.alverno.edu/cms2t/res/images/status/Error.png	(from https://intranet.alverno.edu/res/css/mw.windows.css?3c59dc048e8850243be8079a5c74d079)
07:47:39	1368/1368	---M--	200	added ('OK')	image/png	etag:%2223783c-558-5c8ab2d50d12e%22	https://intranet.alverno.edu/cms2t/res/images/status/Warning.png	C:/My%20Web%20Sites/Login/intranet.alverno.edu/cms2t/res/images/status/Warning.png	(from https://intranet.alverno.edu/res/css/mw.windows.css?3c59dc048e8850243be8079a5c74d079)
07:47:39	11516/11516	---M--	200	added ('OK')	image/gif	etag:%221f9216-2cfc-5c8ab2d50c18e%22	https://intranet.alverno.edu/cms2t/res/images/loading11.gif	C:/My%20Web%20Sites/Login/intranet.alverno.edu/cms2t/res/images/loading11.gif	(from https://intranet.alverno.edu/res/css/mw.windows.css?3c59dc048e8850243be8079a5c74d079)
07:47:39	2173/2173	---M--	200	added ('OK')	image/png	etag:%2227682f-87d-5c8ab2d5545d1%22	https://intranet.alverno.edu/cms2t/res/images/windows/btnMid.png	C:/My%20Web%20Sites/Login/intranet.alverno.edu/cms2t/res/images/windows/btnMid.png	(from https://intranet.alverno.edu/res/css/mw.windows.css?3c59dc048e8850243be8079a5c74d079)
07:47:39	2179/2179	---M--	200	added ('OK')	image/png	etag:%22276833-883-5c8ab2d5545d1%22	https://intranet.alverno.edu/cms2t/res/images/windows/btnMax.png	C:/My%20Web%20Sites/Login/intranet.alverno.edu/cms2t/res/images/windows/btnMax.png	(from https://intranet.alverno.edu/res/css/mw.windows.css?3c59dc048e8850243be8079a5c74d079)
07:47:39	2076/2076	---M--	200	added ('OK')	image/png	etag:%222782fb-81c-5c8ab2d5545d1%22	https://intranet.alverno.edu/cms2t/res/images/windows/btnMin.png	C:/My%20Web%20Sites/Login/intranet.alverno.edu/cms2t/res/images/windows/btnMin.png	(from https://intranet.alverno.edu/res/css/mw.windows.css?3c59dc048e8850243be8079a5c74d079)
07:47:40	150/150	---M--	200	added ('OK')	image/png	etag:%2227683b-96-5c8ab2d555571%22	https://intranet.alverno.edu/cms2t/res/images/windows/div_line_vert.png	C:/My%20Web%20Sites/Login/intranet.alverno.edu/cms2t/res/images/windows/div_line_vert.png	(from https://intranet.alverno.edu/res/css/mw.windows.css?3c59dc048e8850243be8079a5c74d079)
07:47:40	25634/25634	---M--	200	added ('OK')	image/gif	etag:%22237769-6422-5c8ab2d50a24e%22	https://intranet.alverno.edu/cms2t/res/images/forms/loading.48x.gif	C:/My%20Web%20Sites/Login/intranet.alverno.edu/cms2t/res/images/forms/loading.48x.gif	(from https://intranet.alverno.edu/res/css/mw.windows.css?3c59dc048e8850243be8079a5c74d079)
07:47:40	135/135	---M--	200	added ('OK')	image/png	etag:%2223793a-87-5c8ab2d50a24e%22	https://intranet.alverno.edu/cms2t/res/images/forms/vDivider.png	C:/My%20Web%20Sites/Login/intranet.alverno.edu/cms2t/res/images/forms/vDivider.png	(from https://intranet.alverno.edu/res/css/mw.windows.css?3c59dc048e8850243be8079a5c74d079)
07:47:40	3683/3683	---M--	200	added ('OK')	image/png	etag:%2223784c-e63-5c8ab2d50d12e%22	https://intranet.alverno.edu/cms2t/res/images/status/Question.48x.png	C:/My%20Web%20Sites/Login/intranet.alverno.edu/cms2t/res/images/status/Question.48x.png	(from https://intranet.alverno.edu/res/css/mw.windows.css?3c59dc048e8850243be8079a5c74d079)
07:47:40	3080/3080	---M--	200	added ('OK')	image/png	etag:%22238fa9-c08-5c8ab2d50d12e%22	https://intranet.alverno.edu/cms2t/res/images/status/Warning.48x.png	C:/My%20Web%20Sites/Login/intranet.alverno.edu/cms2t/res/images/status/Warning.48x.png	(from https://intranet.alverno.edu/res/css/mw.windows.css?3c59dc048e8850243be8079a5c74d079)
07:47:41	624/624	---M--	200	added ('OK')	image/png	etag:%227f57e-270-5aa6d73507df9%22	https://intranet.alverno.edu/images/search_icon.png	C:/My%20Web%20Sites/Login/intranet.alverno.edu/images/search_icon.png	(from https://intranet.alverno.edu/css/all.css)
07:47:41	145/145	---M--	200	added ('OK')	image/png	etag:%227e382-91-5afb20ea29f9c%22	https://intranet.alverno.edu/images/Checked.png	C:/My%20Web%20Sites/Login/intranet.alverno.edu/images/Checked.png	(from https://intranet.alverno.edu/css/all.css)
07:47:41	5044/5044	---MC-	404	error ('Not%20Found')	text/html	date:Fri,%2027%20Aug%202021%2012:47:41%20GMT	https://intranet.alverno.edu/images/downarrow.png	C:/My%20Web%20Sites/Login/intranet.alverno.edu/images/downarrow.png	(from https://intranet.alverno.edu/css/all.css)
07:47:41	161/161	---M--	200	added ('OK')	image/png	etag:%227e392-a1-5afb20ebe073d%22	https://intranet.alverno.edu/images/upload.png	C:/My%20Web%20Sites/Login/intranet.alverno.edu/images/upload.png	(from https://intranet.alverno.edu/css/all.css)
07:47:42	5044/5044	---MC-	404	error ('Not%20Found')	text/html	date:Fri,%2027%20Aug%202021%2012:47:42%20GMT	https://intranet.alverno.edu/images/slider_innovative_shield.png	C:/My%20Web%20Sites/Login/intranet.alverno.edu/images/slider_innovative_shield.png	(from https://intranet.alverno.edu/css/all.css)
07:47:42	5044/5044	---MC-	404	error ('Not%20Found')	text/html	date:Fri,%2027%20Aug%202021%2012:47:42%20GMT	https://intranet.alverno.edu/images/arrow_left_lg.png	C:/My%20Web%20Sites/Login/intranet.alverno.edu/images/arrow_left_lg.png	(from https://intranet.alverno.edu/css/all.css)
07:47:42	5044/5044	---MC-	404	error ('Not%20Found')	text/html	date:Fri,%2027%20Aug%202021%2012:47:42%20GMT	https://intranet.alverno.edu/images/arrow_right_lg.png	C:/My%20Web%20Sites/Login/intranet.alverno.edu/images/arrow_right_lg.png	(from https://intranet.alverno.edu/css/all.css)
07:47:42	5566/5566	---M--	200	added ('OK')	image/gif	etag:%227e325-15be-5afb20d4cc3ec%22	https://intranet.alverno.edu/css/AjaxLoader.gif	C:/My%20Web%20Sites/Login/intranet.alverno.edu/css/AjaxLoader.gif	(from https://intranet.alverno.edu/css/owlcarousel.css)
07:47:43	5044/5044	---MC-	404	error ('Not%20Found')	text/html	date:Fri,%2027%20Aug%202021%2012:47:43%20GMT	https://intranet.alverno.edu/images/grabbing.png	C:/My%20Web%20Sites/Login/intranet.alverno.edu/images/grabbing.png	(from https://intranet.alverno.edu/css/owlcarousel.css)
07:47:43	16836/16836	---M--	200	added ('OK')	font/woff	etag:%227f56f-41c4-5aa6d6b729398%22	https://intranet.alverno.edu/font/AvenirLTStd-Roman.woff	C:/My%20Web%20Sites/Login/intranet.alverno.edu/font/AvenirLTStd-Roman.woff	(from https://intranet.alverno.edu/css/fonts.css)
07:47:43	17856/17856	---M--	200	added ('OK')	font/woff	etag:%227f56e-45c0-5aa6d6b6de078%22	https://intranet.alverno.edu/font/AvenirLTStd-Oblique.woff	C:/My%20Web%20Sites/Login/intranet.alverno.edu/font/AvenirLTStd-Oblique.woff	(from https://intranet.alverno.edu/css/fonts.css)
07:47:44	19588/19588	---M--	200	added ('OK')	font/woff	etag:%227f56a-4c84-5aa6d6b5d36d8%22	https://intranet.alverno.edu/font/AvenirLTStd-Light.woff	C:/My%20Web%20Sites/Login/intranet.alverno.edu/font/AvenirLTStd-Light.woff	(from https://intranet.alverno.edu/css/fonts.css)
07:47:44	16220/16220	---M--	200	added ('OK')	font/woff	etag:%227f56b-3f5c-5aa6d6b615d58%22	https://intranet.alverno.edu/font/AvenirLTStd-LightOblique.woff	C:/My%20Web%20Sites/Login/intranet.alverno.edu/font/AvenirLTStd-LightOblique.woff	(from https://intranet.alverno.edu/css/fonts.css)
07:47:44	16968/16968	---M--	200	added ('OK')	font/woff	etag:%227f566-4248-5aa6d6b4c2f78%22	https://intranet.alverno.edu/font/AvenirLTStd-Book.woff	C:/My%20Web%20Sites/Login/intranet.alverno.edu/font/AvenirLTStd-Book.woff	(from https://intranet.alverno.edu/css/fonts.css)
07:47:44	17912/17912	---M--	200	added ('OK')	font/woff	etag:%227f567-45f8-5aa6d6b5055f8%22	https://intranet.alverno.edu/font/AvenirLTStd-BookOblique.woff	C:/My%20Web%20Sites/Login/intranet.alverno.edu/font/AvenirLTStd-BookOblique.woff	(from https://intranet.alverno.edu/css/fonts.css)
07:47:45	16988/16988	---M--	200	added ('OK')	font/woff	etag:%227f56c-425c-5aa6d6b659378%22	https://intranet.alverno.edu/font/AvenirLTStd-Medium.woff	C:/My%20Web%20Sites/Login/intranet.alverno.edu/font/AvenirLTStd-Medium.woff	(from https://intranet.alverno.edu/css/fonts.css)
07:47:45	18012/18012	---M--	200	added ('OK')	font/woff	etag:%227f56d-465c-5aa6d6b69b9f8%22	https://intranet.alverno.edu/font/AvenirLTStd-MediumOblique.woff	C:/My%20Web%20Sites/Login/intranet.alverno.edu/font/AvenirLTStd-MediumOblique.woff	(from https://intranet.alverno.edu/css/fonts.css)
07:47:45	17008/17008	---M--	200	added ('OK')	font/woff	etag:%227f568-4270-5aa6d6b54ab58%22	https://intranet.alverno.edu/font/AvenirLTStd-Heavy.woff	C:/My%20Web%20Sites/Login/intranet.alverno.edu/font/AvenirLTStd-Heavy.woff	(from https://intranet.alverno.edu/css/fonts.css)
07:47:45	17868/17868	---M--	200	added ('OK')	font/woff	etag:%227f569-45cc-5aa6d6b58e178%22	https://intranet.alverno.edu/font/AvenirLTStd-HeavyOblique.woff	C:/My%20Web%20Sites/Login/intranet.alverno.edu/font/AvenirLTStd-HeavyOblique.woff	(from https://intranet.alverno.edu/css/fonts.css)
07:47:46	17108/17108	---M--	200	added ('OK')	font/woff	etag:%227f564-42d4-5aa6d6b43b398%22	https://intranet.alverno.edu/font/AvenirLTStd-Black.woff	C:/My%20Web%20Sites/Login/intranet.alverno.edu/font/AvenirLTStd-Black.woff	(from https://intranet.alverno.edu/css/fonts.css)
07:47:46	18004/18004	---M--	200	added ('OK')	font/woff	etag:%227f565-4654-5aa6d6b47f958%22	https://intranet.alverno.edu/font/AvenirLTStd-BlackOblique.woff	C:/My%20Web%20Sites/Login/intranet.alverno.edu/font/AvenirLTStd-BlackOblique.woff	(from https://intranet.alverno.edu/css/fonts.css)
